,loc_i,loc_j,coupling
0,7320203,7120302,2.511943e-05
1,3120301,7120302,8.060653e-05
2,9320102,7120302,2.4376e-06
3,7320404,7120302,5.239926e-05
4,2120204,7120302,2.316323e-05
5,1230114,7120302,9.638735e-05
6,14320103,7120302,3.64137e-06
7,8120204,7120302,3.20443e-05
8,2120102,7120302,1.284835e-05
9,5220303,7120302,5.20428e-06
10,6220103,7120302,1.328694e-05
11,6120201,7120302,6.470258e-05
12,12120202,7120302,1.442037e-05
13,1130141,7120302,8.898478e-05
14,12220203,7120302,6.64505e-06
15,1130144,7120302,4.206514e-05
16,6220302,7120302,2.456227e-05
17,12220204,7120302,1.983714e-05
18,5220102,7120302,1.559594e-05
19,7230111,7120302,0.00026340432
20,12220201,7120302,1.069697e-05
21,3120303,7120302,4.216471e-05
22,12120103,7120302,2.743832e-05
23,10220302,7120302,5.55394e-06
24,2320102,7120302,2.97732e-06
25,6220101,7120302,2.543387e-05
26,3320205,7120302,4.82662e-06
27,8120104,7120302,4.83599e-06
28,1130123,7120302,0.00015780435
29,6120102,7120302,0.00010103201
30,7320405,7120302,3.112947e-05
31,8220404,7120302,3.67374e-06
32,1430115,7120302,5.158358e-05
33,1230125,7120302,6.222484e-05
34,1130142,7120302,0.00015663946
35,2120402,7120302,4.441155e-05
36,12420202,7120302,8.956465e-05
37,7120301,7120302,0.00097270217
38,8320204,7120302,2.92361e-06
39,11320103,7120302,4.81612e-06
40,1230133,7120302,0.00023422479
41,12420101,7120302,1.74555e-06
42,1320102,7120302,0.00031427254
43,8320304,7120302,2.34374e-06
44,6120203,7120302,6.552308e-05
45,3120304,7120302,5.77511e-06
46,1230124,7120302,0.00034460473
47,13320203,7120302,1.07403e-06
48,1130122,7120302,6.155861e-05
49,9220301,7120302,9.07338e-06
50,9220104,7120302,7.756961e-05
51,4120203,7120302,4.66521e-06
52,8120107,7120302,2.0917e-05
53,9120303,7120302,2.018187e-05
54,10220303,7120302,1.249992e-05
55,2220202,7120302,5.31743e-06
56,8320103,7120302,3.05795e-06
57,1230111,7120302,6.815413e-05
58,12420201,7120302,2.101576e-05
59,7320401,7120302,9.047107e-05
60,8220103,7120302,2.16694e-06
61,4220202,7120302,4.74635e-06
62,3320101,7120302,2.659865e-05
63,11120201,7120302,2.2841e-07
64,12120201,7120302,3.94006e-06
65,8320101,7120302,1.6656e-06
66,8120101,7120302,1.372053e-05
67,7320403,7120302,5.3723e-05
68,6120103,7120302,3.671617e-05
69,11220103,7120302,4.2001e-07
70,11120203,7120302,5.36754e-06
71,5120301,7120302,4.3519e-07
72,1130134,7120302,4.90608e-05
73,9120402,7120302,0.00034701045
74,9120201,7120302,0.000101171
75,6220102,7120302,7.009263e-05
76,1130124,7120302,0.00014578193
77,10220301,7120302,1.91233e-06
78,7230122,7120302,0.000480186
79,1130112,7120302,0.00011773645
80,9220202,7120302,0.00024954296
81,1230122,7120302,4.667061e-05
82,13120102,7120302,1.167377e-05
83,1230126,7120302,0.000118531
84,7120201,7120302,0.00023442347
85,9120102,7120302,0.00025515236
86,5220301,7120302,4.953613e-05
87,1130121,7120302,5.911818e-05
88,5120202,7120302,1.933451e-05
89,1430112,7120302,4.640469e-05
90,1230121,7120302,5.300043e-05
91,4120201,7120302,5.89234e-06
92,1130113,7120302,0.00015484675
93,10220304,7120302,7.82987e-06
94,2120403,7120302,6.06209e-06
95,9320202,7120302,3.719645e-05
96,1330112,7120302,0.00108039032
97,14220203,7120302,1.339571e-05
98,1320103,7120302,8.462731e-05
99,1230134,7120302,0.0002787203
100,1230131,7120302,0.00023437926
101,8320302,7120302,1.320891e-05
102,10220104,7120302,3.949195e-05
103,7230121,7120302,0.00018881697
104,4220402,7120302,1.51295e-06
105,6320204,7120302,2.45621e-06
106,1230113,7120302,6.164138e-05
107,4120102,7120302,2.0271e-06
108,11220101,7120302,6.7125e-07
109,1130115,7120302,4.947066e-05
110,7220203,7120302,0.00020235544
111,4320103,7120302,7.95784e-06
112,7120101,7120302,0.00019268144
113,4220103,7120302,1.89382e-06
114,8120305,7120302,2.121186e-05
115,1130143,7120302,5.498809e-05
116,14120102,7120302,1.263603e-05
117,7220302,7120302,0.00017887054
118,8220203,7120302,4.83625e-06
119,8320203,7120302,1.43032e-06
120,12220101,7120302,5.834171e-05
121,7320102,7120302,2.998759e-05
122,7120302,7120302,0.86338909762
123,5220302,7120302,1.443924e-05
124,7320103,7120302,2.789641e-05
125,1320101,7120302,0.01192157623
126,2320101,7120302,1.13579e-06
127,8220402,7120302,9.45604e-06
128,7220303,7120302,0.00205936234
129,13320102,7120302,1.48265e-06
130,14320105,7120302,0.00010156694
131,10220103,7120302,9.64536e-06
132,7120203,7120302,0.00092396169
133,3220201,7120302,3.87105e-05
134,8220101,7120302,1.83145e-06
135,4220301,7120302,5.7054e-07
136,7120303,7120302,0.01081106897
137,5120303,7120302,4.94598e-06
138,1130133,7120302,5.520112e-05
139,1230132,7120302,0.00035567063
140,6220205,7120302,2.305823e-05
141,1230123,7120302,8.857284e-05
142,8320303,7120302,6.72146e-06
143,7320402,7120302,0.00138999404
144,4120101,7120302,2.1054e-06
145,12220202,7120302,7.986305e-05
146,11120101,7120302,5.9048e-07
147,9120202,7120302,0.00019610344
148,5420104,7120302,4.068599e-05
149,1130132,7120302,5.100337e-05
150,3220204,7120302,3.322789e-05
151,2220101,7120302,2.351427e-05
152,7320101,7120302,3.53178e-05
153,1230127,7120302,0.00046382618
154,9220103,7120302,3.463142e-05
155,14120101,7120302,5.47832e-06
156,6220303,7120302,3.538268e-05
157,5120302,7120302,3.04628e-06
158,4220401,7120302,4.3248e-07
159,12320303,7120302,3.358139e-05
160,3120204,7120302,5.83872e-05
161,12320101,7120302,4.851572e-05
162,11320102,7120302,1.11666e-06
163,9220302,7120302,8.386945e-05
164,7120202,7120302,0.00203069523
165,1230135,7120302,0.00056887988
166,14220301,7120302,8.76071e-06
167,8320104,7120302,9.77544e-06
168,13120101,7120302,2.92412e-06
169,1430114,7120302,4.155241e-05
170,4120202,7120302,1.18629e-06
171,1430111,7120302,0.00016223098
172,6120302,7120302,3.917099e-05
173,3220103,7120302,1.066365e-05
174,6120301,7120302,0.00028086524
175,5320101,7120302,2.553219e-05
176,14220303,7120302,2.131534e-05
177,1130131,7120302,4.179921e-05
178,3320201,7120302,3.023828e-05
179,1230112,7120302,7.261777e-05
180,9120203,7120302,0.00033000829
181,8320202,7120302,5.53328e-06
182,6220203,7120302,1.370406e-05
