loc_i,loc_j,coupling force
2120401,7120202,2.39737e-06
7320203,7120202,3.20692e-06
3120301,7120202,3.724943e-05
9320102,7120202,2.96127e-06
7320404,7120202,1.97164e-06
6220101,7120202,1.325333e-05
1230114,7120202,9.99537e-06
14320103,7120202,6.11936e-06
14320104,7120202,2.49757e-06
8120204,7120202,6.78628e-06
8320303,7120202,6.9892e-07
2120102,7120202,2.974319e-05
5220303,7120202,8.3074e-06
7120302,7120202,0.00053487618
6220103,7120202,1.454467e-05
12120202,7120202,2.137839e-05
1430111,7120202,9.70836e-06
5220102,7120202,1.369215e-05
7230111,7120202,7.21995e-06
3120303,7120202,6.192854e-05
12120103,7120202,3.648275e-05
3320205,7120202,1.145879e-05
1130124,7120202,1.33947e-05
1130123,7120202,1.29954e-05
6120102,7120202,0.0001525015
1230134,7120202,1.447137e-05
8220404,7120202,1.7943e-06
1130142,7120202,1.821497e-05
2120402,7120202,2.59428e-06
4120201,7120202,9.0403e-07
7120301,7120202,0.00152087188
1230133,7120202,2.412788e-05
5320202,7120202,4.23978e-06
1320102,7120202,1.433217e-05
6120203,7120202,7.397426e-05
7320202,7120202,3.40841e-06
8320403,7120202,9.58134e-06
2120304,7120202,7.89407e-06
5320101,7120202,6.55364e-06
9220301,7120202,1.981532e-05
9220104,7120202,0.00010464316
4120203,7120202,5.8686e-07
14120202,7120202,4.20592e-06
9120303,7120202,6.149956e-05
2220202,7120202,5.78183e-06
8120104,7120202,3.17108e-06
12420202,7120202,0.00015330277
9120401,7120202,0.00053837631
1230111,7120202,6.67876e-06
4220202,7120202,1.90801e-06
3320101,7120202,1.552136e-05
12320103,7120202,4.357848e-05
1130143,7120202,8.13197e-06
12120101,7120202,1.018546e-05
7120303,7120202,0.00066591719
12120204,7120202,2.487062e-05
5120301,7120202,1.01728e-06
1130134,7120202,4.2437e-06
9120402,7120202,0.00097208312
6220102,7120202,9.480495e-05
7230122,7120202,1.122116e-05
13120102,7120202,7.33654e-06
9120102,7120202,0.00057334559
6220302,7120202,2.052107e-05
1130121,7120202,5.95615e-06
5120202,7120202,3.49412e-06
1430112,7120202,5.19226e-06
7320401,7120202,5.05657e-06
1130113,7120202,1.579216e-05
10220304,7120202,4.91425e-06
12320301,7120202,5.59459e-06
5220301,7120202,2.405369e-05
1130132,7120202,4.59165e-06
1330112,7120202,7.144582e-05
14220203,7120202,1.312527e-05
1320103,7120202,7.45671e-06
1230131,7120202,3.586017e-05
10220302,7120202,6.91303e-06
10220104,7120202,3.966738e-05
7230121,7120202,7.53658e-06
6120202,7120202,2.679609e-05
1230121,7120202,5.64595e-06
1230113,7120202,8.43164e-06
1130115,7120202,7.7175e-06
7220203,7120202,1.082295e-05
1230132,7120202,3.835429e-05
4220103,7120202,1.91379e-06
9220303,7120202,2.380422e-05
7220302,7120202,1.503371e-05
8220203,7120202,1.5843e-06
13120101,7120202,2.12634e-06
12220101,7120202,0.00012198336
7120203,7120202,0.01704341913
5220302,7120202,6.53657e-06
7320103,7120202,1.891188e-05
1320101,7120202,0.00015842117
7320405,7120202,4.25434e-06
14220301,7120202,7.98455e-06
5420202,7120202,6.61299e-06
12320302,7120202,2.833776e-05
10220103,7120202,6.65419e-06
3220201,7120202,9.83275e-06
5120303,7120202,8.2684e-07
7320403,7120202,7.92278e-06
7220301,7120202,1.677946e-05
1230122,7120202,5.6938e-06
1230123,7120202,1.016677e-05
3320102,7120202,7.58024e-06
9220202,7120202,2.386668e-05
12220202,7120202,5.962185e-05
5320103,7120202,5.34702e-06
14220303,7120202,3.396883e-05
5420104,7120202,5.604784e-05
6320104,7120202,4.242201e-05
3320204,7120202,1.50471e-05
2220101,7120202,3.32983e-06
7320101,7120202,5.53932e-06
7320402,7120202,1.006308e-05
4220102,7120202,6.8564e-07
12120203,7120202,9.39183e-06
10120103,7120202,4.86784e-06
9220302,7120202,9.174123e-05
9120202,7120202,0.00118588306
1230127,7120202,6.072168e-05
1130131,7120202,5.33216e-06
9220103,7120202,4.068758e-05
1130112,7120202,5.62643e-06
4220402,7120202,7.9166e-07
5120302,7120202,2.91969e-06
3120103,7120202,1.982839e-05
9220101,7120202,4.036789e-05
7120201,7120202,0.00081724236
7120202,7120202,0.80520210852
14320302,7120202,2.93037e-06
1430114,7120202,5.45174e-06
6120201,7120202,9.239258e-05
6120302,7120202,3.127011e-05
1230124,7120202,4.049726e-05
6120301,7120202,0.00067775707
1230125,7120202,6.41667e-06
7320102,7120202,2.746282e-05
2120201,7120202,4.38521e-06
6320103,7120202,1.379234e-05
9320203,7120202,5.942124e-05
1130111,7120202,5.54671e-06
10120203,7120202,3.12851e-06
9120203,7120202,3.44739e-05
13320102,7120202,3.93994e-06
6220203,7120202,1.853568e-05
4320101,7120202,7.3225e-07
1130126,7120202,7.16209e-06
1430113,7120202,3.47157e-06
7220102,7120202,0.00818572296
9120301,7120202,0.00022041635
14120203,7120202,1.61665e-06
2320103,7120202,3.0244e-06
7220101,7120202,8.023773e-05
1130133,7120202,5.97361e-06
3320201,7120202,1.278306e-05
6320201,7120202,1.105209e-05
5220101,7120202,5.197469e-05
7220201,7120202,6.710151e-05
9220304,7120202,4.188398e-05
14220202,7120202,1.221717e-05
6220204,7120202,9.00035e-06
1130125,7120202,3.75456e-06
8120304,7120202,3.50805e-06
6320101,7120202,0.00014749052
10120104,7120202,1.81528e-06
7120102,7120202,0.01539112108
7220202,7120202,3.356461e-05
11120103,7120202,6.2494e-07
11120203,7120202,1.9277e-07
6220206,7120202,7.87502e-05
6320203,7120202,5.478802e-05
6320102,7120202,1.026995e-05
1130114,7120202,7.17972e-06
8120305,7120202,6.09249e-06
8220403,7120202,2.334267e-05
1430115,7120202,7.78037e-06
7320201,7120202,3.89971e-06
1130122,7120202,7.45811e-06
2120204,7120202,4.11078e-06
5120201,7120202,1.325839e-05
14220104,7120202,1.544813e-05
9320202,7120202,3.909696e-05
12220204,7120202,5.63353e-06
12220102,7120202,5.1638e-06
1330113,7120202,3.356938e-05
8220302,7120202,2.5201e-06
2120103,7120202,1.47324e-06
6120303,7120202,0.00101982554
14120101,7120202,7.38311e-06
3220204,7120202,0.00020772016
6120103,7120202,3.567663e-05
6220304,7120202,3.886083e-05
6220301,7120202,7.44835e-06
14120103,7120202,7.35822e-06
12420201,7120202,5.77544e-06
5220201,7120202,1.181363e-05
4220302,7120202,4.8277e-07
2320201,7120202,5.40647e-06
14220101,7120202,2.114163e-05
5420204,7120202,1.60371e-06
9120204,7120202,0.00035018565
10120301,7120202,4.22638e-06
12320101,7120202,2.469451e-05
2120403,7120202,1.30767e-06
3120304,7120202,9.05494e-06
4220403,7120202,1.16154e-06
1130144,7120202,6.68991e-06
12320303,7120202,1.899179e-05
1230135,7120202,5.19662e-05
3220203,7120202,4.18926e-06
3120203,7120202,1.333227e-05
1130141,7120202,1.239441e-05
6220202,7120202,8.064981e-05
3120302,7120202,0.00017873843
8320402,7120202,5.15459e-06
5420203,7120202,9.922376e-05
3120204,7120202,1.234568e-05
3220205,7120202,6.71285e-06
7220204,7120202,9.35375e-06
14220201,7120202,6.61094e-06
6220205,7120202,4.018244e-05
12220201,7120202,7.19375e-06
5420102,7120202,9.75277e-06
2120302,7120202,9.8889e-06
1330111,7120202,3.098212e-05
5420103,7120202,4.07151e-06
3120202,7120202,5.80361e-06
3220202,7120202,1.973438e-05
7120101,7120202,0.00195388289
14320105,7120202,1.39656e-06
8120103,7120202,8.11781e-06
13320203,7120202,3.01468e-06
3320202,7120202,7.93487e-06
9120103,7120202,5.76528e-05
2120202,7120202,2.07842e-06
8320401,7120202,4.51581e-06
2120303,7120202,1.511548e-05
7220303,7120202,1.757173e-05
9120201,7120202,0.00016155976
1230126,7120202,1.482481e-05
4320102,7120202,1.29322e-06
14320303,7120202,1.50273e-06
5320401,7120202,1.885139e-05
1230112,7120202,7.22441e-06
9120302,7120202,0.00018214433
10220101,7120202,1.018631e-05
9120403,7120202,0.00634564504
9220105,7120202,8.53585e-06
8220402,7120202,9.30562e-06
2120301,7120202,6.02785e-06
9320201,7120202,2.380626e-05
12120201,7120202,4.36034e-06
9120104,7120202,0.00014467506
10120201,7120202,3.35929e-06
9220201,7120202,1.794521e-05
4120101,7120202,1.82357e-06
9220203,7120202,1.57645e-05
10320203,7120202,5.2529e-06
5420101,7120202,2.4712e-06
6220303,7120202,2.008984e-05
10220102,7120202,9.67263e-06
14320101,7120202,2.88674e-06
2120401,14120103,1.438425e-05
9320102,14120103,2.96127e-06
6220101,14120103,1.89333e-06
1230114,14120103,5.462e-08
14320103,14120103,3.671619e-05
14320104,14120103,5.744406e-05
8320303,14120103,2.3297e-07
2120102,14120103,0.00012747081
5220303,14120103,8.3074e-06
7120302,14120103,1.40942e-06
1430111,14120103,3.9716e-07
5220102,14120103,1.94142e-06
7230111,14120103,7.848e-08
12120103,14120103,3.0402e-07
3320205,14120103,3.537e-08
1130124,14120103,3.267e-07
1130123,14120103,1.2436e-07
6120102,14120103,3.17711e-06
1230134,14120103,3.6178e-07
1130142,14120103,5.7521e-07
2120402,14120103,6.05331e-06
4120201,14120103,3.0134e-07
7120301,14120103,4.4421e-07
