loc_i,loc_j,coupling force
7320203,7120302,5.329819e-05
3120301,7120302,0.00016589836
6120201,7120302,7.130158e-05
7320404,7120302,0.00010900789
2120204,7120302,1.628046e-05
6220101,7120302,2.749666e-05
1230114,7120302,0.00011415927
12120103,7120302,2.899205e-05
14320103,7120302,4.11631e-06
14320104,7120302,1.15166e-06
8120204,7120302,5.182956e-05
9120102,7120302,0.00026756763
5220303,7120302,1.124799e-05
7120302,7120302,0.84123793856
6220103,7120302,5.69216e-06
9320102,7120302,1.92018e-05
1130142,7120302,0.00014845861
12120202,7120302,1.197202e-05
3320101,7120302,0.00017503288
14220203,7120302,8.48021e-06
9220104,7120302,8.406617e-05
1430111,7120302,8.838534e-05
10220202,7120302,4.66166e-06
1230111,7120302,7.958324e-05
7230111,7120302,0.00033924957
7220203,7120302,0.00038001154
3120303,7120302,9.663834e-05
3320301,7120302,5.2267e-06
2320102,7120302,2.93958e-06
3320205,7120302,2.13825e-05
1130124,7120302,0.00018526653
5120202,7120302,6.05633e-06
6120102,7120302,7.711678e-05
6320201,7120302,2.049612e-05
1430115,7120302,5.995427e-05
3220203,7120302,2.926731e-05
7120301,7120302,0.00106343366
11320103,7120302,3.07813e-06
1230133,7120302,0.00027144707
5320202,7120302,1.456061e-05
1320102,7120302,0.00037829552
8320304,7120302,2.47204e-06
6120203,7120302,6.889194e-05
3120304,7120302,1.946232e-05
3320203,7120302,1.540278e-05
8320103,7120302,3.69507e-06
1230124,7120302,0.00039457871
8220301,7120302,2.99108e-06
7120303,7120302,0.01205923982
1130133,7120302,6.512692e-05
9220301,7120302,1.279318e-05
4120203,7120302,2.77722e-06
7320102,7120302,4.280801e-05
1230127,7120302,0.00058650251
10220303,7120302,5.79237e-06
8120104,7120302,1.977682e-05
10120301,7120302,3.60663e-06
12420201,7120302,5.81247e-06
4220202,7120302,3.71684e-06
6220205,7120302,2.369922e-05
11120103,7120302,1.460909e-05
8220303,7120302,1.59894e-06
5220203,7120302,7.69092e-06
11120201,7120302,1.7269e-06
4120201,7120302,7.08039e-06
12120101,7120302,1.282298e-05
6320102,7120302,8.72129e-06
6120103,7120302,2.023811e-05
9220103,7120302,4.397994e-05
8120107,7120302,1.374948e-05
11120203,7120302,7.65327e-06
1230123,7120302,9.319648e-05
5120301,7120302,3.6617e-06
1130134,7120302,5.979341e-05
9120402,7120302,0.00036714215
9120204,7120302,0.0001333584
1130126,7120302,6.695237e-05
1230112,7120302,8.144965e-05
5220102,7120302,1.64718e-05
7230122,7120302,0.00060021819
6120301,7120302,0.00027670638
13120102,7120302,1.743552e-05
8220102,7120302,1.33215e-06
1130121,7120302,6.147719e-05
1430112,7120302,5.318269e-05
1230121,7120302,6.508899e-05
7320401,7120302,0.0001506521
1130141,7120302,8.736566e-05
1130144,7120302,4.27444e-05
4320102,7120302,2.12083e-05
5220301,7120302,4.091892e-05
8320301,7120302,7.453898e-05
7320405,7120302,6.45351e-05
1320103,7120302,0.00010706419
1230134,7120302,0.00031429186
1230131,7120302,0.00034825078
10220104,7120302,3.018e-05
7230121,7120302,0.00025774427
6320103,7120302,2.421337e-05
8320302,7120302,3.70891e-06
9320201,7120302,3.710341e-05
5220201,7120302,5.18301e-06
1130115,7120302,5.887509e-05
4220103,7120302,3.11195e-06
9220303,7120302,2.104205e-05
1130143,7120302,6.016582e-05
14120102,7120302,1.122628e-05
8320402,7120302,2.849933e-05
7220302,7120302,0.00030917423
8220203,7120302,3.07461e-06
8320203,7120302,5.59822e-06
13120101,7120302,2.77702e-06
12220101,7120302,5.259817e-05
7120203,7120302,0.00095468533
5220302,7120302,1.384106e-05
7320103,7120302,2.972201e-05
8220404,7120302,3.02752e-06
1430113,7120302,5.166434e-05
8220402,7120302,3.57199e-06
7220303,7120302,0.00335374355
14320105,7120302,0.00013302666
4220101,7120302,2.71033e-06
1130123,7120302,0.00014829352
10220103,7120302,3.96101e-06
1330112,7120302,0.00128067208
6220302,7120302,1.050306e-05
12420101,7120302,3.68804e-06
5120303,7120302,4.542e-06
3120202,7120302,2.67148e-06
5120201,7120302,2.25235e-05
11120102,7120302,1.02012e-06
5420202,7120302,1.011332e-05
7320402,7120302,0.00338766189
9220202,7120302,0.00016081857
10220304,7120302,3.17853e-06
4220102,7120302,1.11543e-06
11120101,7120302,6.9926e-07
5420104,7120302,3.54537e-05
3220204,7120302,8.023633e-05
2120402,7120302,1.750289e-05
8120305,7120302,2.7998e-05
7320101,7120302,7.221427e-05
2320103,7120302,2.91131e-06
1230132,7120302,0.00041979446
12120203,7120302,4.15203e-06
5420103,7120302,3.85256e-06
9120202,7120302,0.00017203561
3120102,7120302,5.36023e-06
1130112,7120302,0.00014869973
12220204,7120302,1.203668e-05
4220402,7120302,3.69984e-06
11120202,7120302,7.5549e-07
8120103,7120302,2.27358e-05
12320303,7120302,1.107119e-05
5120302,7120302,3.29866e-06
11220101,7120302,1.17647e-06
9220302,7120302,5.223491e-05
7120202,7120302,0.00183207232
1230135,7120302,0.00062566734
8320104,7120302,7.76603e-06
11220103,7120302,1.47294e-06
4120202,7120302,3.70112e-06
8220104,7120302,1.59085e-06
4320103,7120302,4.87193e-06
3220201,7120302,0.0002382712
14120101,7120302,4.26282e-06
8120101,7120302,9.144746e-05
6220204,7120302,1.244674e-05
1230125,7120302,6.983588e-05
5320101,7120302,5.24877e-06
14220303,7120302,1.840048e-05
3320201,7120302,0.00014369531
1130132,7120302,6.073722e-05
8320303,7120302,8.99087e-06
9120203,7120302,0.00013126128
13320102,7120302,2.40325e-06
6120202,7120302,2.297681e-05
1320101,7120302,0.01268449685
9220105,7120302,1.604343e-05
