,loc_i,loc_j,coupling
0,9120201,6120103,5.00093e-05
1,7320203,6120103,1.4659e-05
2,12320101,6120103,3.86781e-05
3,3120301,6120103,0.0001603204
4,6120201,6120103,0.0014060695
5,7320404,6120103,8.75642e-05
6,12220201,6120103,0.0001975182
7,1230114,6120103,0.000123602
8,1130113,6120103,7.90265e-05
9,8320303,6120103,3.49499e-05
10,5220303,6120103,2.0174e-06
11,6220103,6120103,0.0006414588
12,9320102,6120103,6.22054e-05
13,12120202,6120103,8.6489e-05
14,3320101,6120103,7.3668e-05
15,12220203,6120103,0.0001170949
16,8220304,6120103,7.91532e-05
17,12220204,6120103,0.000600477
18,1230121,6120103,5.4218e-05
19,7230111,6120103,1.90092e-05
20,8120105,6120103,0.0004555863
21,4220402,6120103,3.07593e-05
22,3320301,6120103,8.86677e-05
23,12120103,6120103,0.0001451692
24,6220101,6120103,0.0005657914
25,3320205,6120103,7.34818e-05
26,1130124,6120103,5.92013e-05
27,6120102,6120103,0.024291815
28,6120301,6120103,0.0009311732
29,9120402,6120103,0.0001930343
30,1430115,6120103,2.57303e-05
31,1130142,6120103,0.0001220574
32,5220101,6120103,4.26257e-05
33,2120402,6120103,0.000112707
34,7120301,6120103,6.47616e-05
35,1230133,6120103,0.0001409184
36,9220202,6120103,0.0004553395
37,8320304,6120103,2.5332e-06
38,6120203,6120103,0.0022575341
39,3320203,6120103,4.9968e-06
40,1230124,6120103,3.25366e-05
41,1230113,6120103,0.0001246302
42,2120102,6120103,0.000472434
43,9220301,6120103,0.0021716114
44,9220104,6120103,0.0004299206
45,4120203,6120103,3.55036e-05
46,8120107,6120103,0.0004015189
47,9120303,6120103,0.0001838358
48,1430113,6120103,8.5764e-06
49,8120104,6120103,3.59041e-05
50,8320103,6120103,0.0004043985
51,3120201,6120103,1.29349e-05
52,1230111,6120103,0.0001261767
53,12420201,6120103,1.57613e-05
54,4220202,6120103,5.9712e-06
55,8220303,6120103,9.5721e-05
56,11120201,6120103,2.62009e-05
57,1230127,6120103,4.67071e-05
58,12320103,6120103,0.0001521108
59,8220405,6120103,4.3052e-06
60,7120302,6120103,9.82255e-05
61,1130143,6120103,0.0001770361
62,4120201,6120103,5.781e-05
63,12120101,6120103,0.000137541
64,7120303,6120103,4.04843e-05
65,6120103,6120103,0.6258363041
66,9220103,6120103,0.0176439699
67,8320203,6120103,0.0001932157
68,5120301,6120103,2.0183e-06
69,1130134,6120103,4.95234e-05
70,9120204,6120103,0.0002207736
71,7120102,6120103,0.0001406886
72,10220301,6120103,1.4843e-06
73,5220102,6120103,4.32487e-05
74,7220303,6120103,5.90516e-05
75,7230122,6120103,2.45064e-05
76,9120102,6120103,0.0002789887
77,6220302,6120103,0.0143898448
78,7120202,6120103,7.67852e-05
79,1130121,6120103,6.16265e-05
80,1430112,6120103,5.23396e-05
81,10220304,6120103,3.39997e-05
82,6220206,6120103,0.0005897561
83,10320301,6120103,4.51707e-05
84,1330112,6120103,2.75513e-05
85,14220203,6120103,0.0001036793
86,7320401,6120103,2.08368e-05
87,1320103,6120103,0.0001792378
88,1230134,6120103,7.53852e-05
89,1230131,6120103,2.77282e-05
90,1130115,6120103,6.47386e-05
91,10120301,6120103,2.35274e-05
