,loc_i,loc_j,coupling
0,9120201,6120103,5.5929e-05
1,3120301,6120103,2.28605e-05
2,9320102,6120103,0.0002088647
3,5120303,6120103,6.1948e-06
4,7320404,6120103,7.2695e-06
5,12220201,6120103,0.0001769218
6,1230114,6120103,0.000111548
7,1130113,6120103,6.59171e-05
8,14320104,6120103,1.3086e-06
9,10120104,6120103,0.0001640852
10,8320303,6120103,5.65975e-05
11,5220303,6120103,1.9835e-06
12,7120302,6120103,7.43304e-05
13,6220103,6120103,0.0002378148
14,1130142,6120103,8.93485e-05
15,12120202,6120103,0.0001016064
16,1130141,6120103,4.77456e-05
17,14220203,6120103,6.78514e-05
18,9220104,6120103,0.0004307971
19,1430111,6120103,9.3944e-05
20,6220302,6120103,0.016713033
21,12220204,6120103,0.000402408
22,5220102,6120103,5.50971e-05
23,7230111,6120103,8.4727e-06
24,4120101,6120103,1.0832e-05
25,3120303,6120103,8.22947e-05
26,1230124,6120103,3.02622e-05
27,3320301,6120103,6.87099e-05
28,12120103,6120103,0.0004387053
29,10220302,6120103,2.13445e-05
30,2320102,6120103,6.9344e-06
31,6220101,6120103,0.0003246253
32,3320205,6120103,4.49051e-05
33,1130124,6120103,4.10028e-05
34,6120102,6120103,0.0222976331
35,6120301,6120103,0.0006997302
36,8220404,6120103,2.05525e-05
37,1430115,6120103,3.31019e-05
38,2120402,6120103,4.80334e-05
39,10120203,6120103,3.71543e-05
40,7120301,6120103,6.20627e-05
41,1230133,6120103,0.0001153348
42,5320202,6120103,2.4083e-06
43,6120203,6120103,0.0019298975
44,3320203,6120103,1.63258e-05
45,2120304,6120103,4.76731e-05
46,7120303,6120103,4.25811e-05
47,1130133,6120103,8.72438e-05
48,9220301,6120103,0.0030247406
49,4120203,6120103,1.30459e-05
50,3320101,6120103,0.0004820461
51,1230127,6120103,3.67262e-05
52,1430113,6120103,1.61229e-05
53,8220304,6120103,5.8822e-05
54,6120103,6120103,0.6251504042
55,8320103,6120103,7.769e-06
56,1230111,6120103,0.0001476637
57,8220103,6120103,4.8379e-06
58,4220202,6120103,3.3882e-06
59,1130125,6120103,3.32073e-05
60,5220203,6120103,4.3677e-06
61,11120201,6120103,1.55385e-05
62,1130143,6120103,0.0001409682
63,8120101,6120103,0.0001047953
64,12120101,6120103,0.001014292
65,6120201,6120103,0.0013115695
66,9220103,6120103,0.0158473576
67,8320203,6120103,1.49158e-05
68,1130134,6120103,1.74694e-05
69,2120103,6120103,2.37342e-05
70,9120402,6120103,0.000196677
71,6220102,6120103,0.0002223548
72,10220301,6120103,2.9706e-06
73,1130112,6120103,5.01896e-05
74,7220303,6120103,4.83168e-05
75,7230122,6120103,3.18104e-05
76,9120102,6120103,5.8313e-05
77,1130121,6120103,4.51342e-05
78,14120103,6120103,3.5039e-06
79,1430112,6120103,3.15078e-05
80,1230121,6120103,0.0001138436
81,4120201,6120103,3.01247e-05
82,10220304,6120103,2.77009e-05
83,7320401,6120103,3.7547e-06
84,1320103,6120103,0.000112499
85,1230134,6120103,5.45482e-05
86,1230131,6120103,3.16032e-05
87,1130115,6120103,7.04147e-05
88,8220102,6120103,8.05414e-05
89,6320204,6120103,3.75889e-05
90,9320201,6120103,0.0002107061
91,11220101,6120103,1.89347e-05
92,8120105,6120103,0.0001430305
93,3120302,6120103,2.51252e-05
94,7220203,6120103,1.04853e-05
95,8120305,6120103,1.3958e-06
96,14120102,6120103,0.0002134198
97,6320102,6120103,0.0001430053
98,7220302,6120103,1.0109e-06
99,8220203,6120103,4.1619e-05
100,1230122,6120103,0.0001778792
101,12220101,6120103,0.000414618
102,9220304,6120103,0.0005372481
103,7120203,6120103,0.000178673
104,5220302,6120103,1.6126e-05
105,1320101,6120103,5.3148e-05
106,13120101,6120103,4.1572e-05
107,14320105,6120103,1.5739e-06
108,4220101,6120103,3.27222e-05
109,1130123,6120103,3.06059e-05
110,1130114,6120103,2.72058e-05
111,1130144,6120103,0.0002012396
112,10320101,6120103,1.1475e-05
113,12420101,6120103,0.0004642822
114,4220402,6120103,1.01848e-05
115,1230123,6120103,4.60824e-05
116,7220202,6120103,4.3106e-06
117,9120401,6120103,0.0001452088
118,1230125,6120103,7.60858e-05
119,9220202,6120103,0.0002324304
120,12420201,6120103,0.000134606
121,1230135,6120103,8.56858e-05
122,5420104,6120103,4.15109e-05
123,1130132,6120103,2.30826e-05
124,6220205,6120103,0.0003893516
125,7230121,6120103,1.35863e-05
126,3220204,6120103,0.0007041599
127,7320101,6120103,1.19506e-05
128,1230132,6120103,0.0001151972
129,7120201,6120103,0.0002132938
130,12120203,6120103,9.7124e-06
131,9120202,6120103,3.03609e-05
132,4220302,6120103,3.3686e-06
133,8320201,6120103,0.0001476739
134,4220401,6120103,5.351e-07
135,3120103,6120103,0.0001180142
136,2320103,6120103,1.7578e-05
137,6220301,6120103,0.0018766677
138,3120204,6120103,2.64765e-05
139,1320102,6120103,7.49831e-05
140,11320102,6120103,3.70855e-05
141,9220302,6120103,0.0008152015
142,7120202,6120103,5.86576e-05
143,10120204,6120103,2.9487e-06
144,8320104,6120103,1.7161e-06
145,4120202,6120103,2.687e-06
