,loc_i,loc_j,coupling
0,7320203,7120302,0.0001305927
1,3120301,7120302,0.0003136636
2,6120201,7120302,0.000589337
3,7320404,7120302,0.0011832407
4,2120204,7120302,0.0001008689
5,6220101,7120302,0.0009572389
6,1230114,7120302,0.0009860442
7,12120103,7120302,0.0005705248
8,14320103,7120302,0.0001183673
9,14320104,7120302,6.06546e-05
10,8120204,7120302,0.0004410377
11,9120102,7120302,0.0004227866
12,11320101,7120302,5.766e-06
13,5220303,7120302,1.92086e-05
14,8220202,7120302,1.7345e-05
15,7120302,7120302,0.6786225899
16,6220103,7120302,0.0004881256
17,9320102,7120302,5.81085e-05
18,1130142,7120302,0.0009507872
19,12120202,7120302,0.0001519984
20,14320101,7120302,5.13482e-05
21,3320101,7120302,0.0002184904
22,14220203,7120302,0.0001271934
23,9220104,7120302,0.0008164662
24,1430111,7120302,0.0007210984
25,10220202,7120302,0.002937012
26,1230111,7120302,0.000996453
27,7230111,7120302,0.0016386396
28,7220203,7120302,0.0015485109
29,3120303,7120302,0.0004310809
30,2120203,7120302,7.73289e-05
31,3320301,7120302,2.15179e-05
32,2320102,7120302,6.0847e-05
33,3320205,7120302,0.0003979542
34,8120205,7120302,0.0009875036
35,1130124,7120302,0.0011279442
36,5120202,7120302,6.60704e-05
37,6120102,7120302,0.0007430864
38,6320201,7120302,0.0007502183
39,1430115,7120302,0.0006805087
40,3220203,7120302,0.0001960291
41,7120301,7120302,0.0049938213
42,11320103,7120302,0.0002122271
43,1230133,7120302,0.0015067723
44,5320202,7120302,7.12247e-05
45,1320102,7120302,0.0016444024
46,8320304,7120302,4.88467e-05
47,6120203,7120302,0.0007787903
48,3120304,7120302,0.0001068635
49,3320203,7120302,1.02129e-05
50,8320103,7120302,0.000210418
51,1230124,7120302,0.0014096527
52,8220301,7120302,3.45697e-05
53,7120303,7120302,0.0176749677
54,1130133,7120302,0.0006668602
55,9220301,7120302,0.0001509384
56,4120203,7120302,0.0002343491
57,7320102,7120302,0.0005654395
58,1230127,7120302,0.0017809662
59,14320201,7120302,4.005e-05
60,10220303,7120302,2.9025e-05
61,8220304,7120302,7.90598e-05
62,8120104,7120302,2.07708e-05
63,10120301,7120302,0.0003054316
64,12420201,7120302,0.0012624219
65,8220103,7120302,0.0002123146
66,4220202,7120302,0.0002908511
67,6220205,7120302,0.0002622299
68,11120103,7120302,0.0001340544
69,8220303,7120302,2.7945e-05
70,5220203,7120302,4.31375e-05
71,11120201,7120302,0.000169912
72,8220405,7120302,2.86313e-05
73,8320101,7120302,8.88265e-05
74,4120201,7120302,0.0007091494
75,12120101,7120302,0.000210742
76,6320102,7120302,0.0002159925
77,6120103,7120302,0.000578486
78,9220103,7120302,0.0005375043
79,8120107,7120302,5.62297e-05
80,11120203,7120302,0.0001827943
81,5320102,7120302,4.24926e-05
82,1230123,7120302,0.0007361851
83,5120301,7120302,0.0002051962
84,1130134,7120302,0.0007961558
