,loc_i,loc_j,coupling
0,7320203,7120302,0.0001509583
1,3120301,7120302,0.0005310331
2,9320102,7120302,0.0002549424
3,7320404,7120302,0.0006835442
4,12220201,7120302,0.0003138138
5,1230114,7120302,0.0008095081
6,10120103,7120302,0.0001101057
7,14320103,7120302,3.50825e-05
8,14320104,7120302,0.0001166475
9,7320202,7120302,0.0001851572
10,9120102,7120302,0.0005162916
11,2120102,7120302,0.0002107308
12,8220202,7120302,1.8662e-06
13,6220103,7120302,0.0003254121
14,6120201,7120302,0.0004768963
15,12120202,7120302,0.0001879516
16,1130141,7120302,0.0007297967
17,14220203,7120302,0.0001241819
18,3320301,7120302,2.85246e-05
19,8220304,7120302,7.0566e-06
20,10220202,7120302,0.0007814669
21,5220102,7120302,0.0003249383
22,7230111,7120302,0.001448248
23,12320202,7120302,0.0001378501
24,4120101,7120302,0.0002498902
25,7220203,7120302,0.0010651403
26,3120303,7120302,0.0002634927
27,12120103,7120302,0.000405025
28,10220302,7120302,8.13622e-05
29,2320102,7120302,4.62676e-05
30,6220101,7120302,0.0005780521
31,3320205,7120302,0.0003328263
32,8120205,7120302,0.0003810758
33,1130124,7120302,0.0009886224
34,1130123,7120302,0.0006117167
35,6120102,7120302,0.0003292745
36,1230134,7120302,0.0008613739
37,1430115,7120302,0.0003936502
38,1130142,7120302,0.0007493214
39,8220303,7120302,8.4539e-06
40,4120201,7120302,9.92574e-05
41,7120301,7120302,0.0046973737
42,11320103,7120302,0.0003341058
43,1230133,7120302,0.0012889308
44,5320202,7120302,0.0001493134
45,1320102,7120302,0.0013105302
46,8320304,7120302,5.26284e-05
47,3220102,7120302,3.92295e-05
48,6120203,7120302,0.0005973862
49,3320203,7120302,0.0001728994
50,1130111,7120302,0.002459019
51,1230124,7120302,0.0009520255
52,14120301,7120302,8.24943e-05
53,5320101,7120302,9.7105e-05
54,7120303,7120302,0.0135662636
55,1130133,7120302,0.000583293
56,9220301,7120302,0.0001193699
57,9220104,7120302,0.0009363968
58,4120203,7120302,0.0001527023
59,3320101,7120302,0.0001717992
60,9220304,7120302,0.00105679
61,1230127,7120302,0.0018179959
62,10220303,7120302,1.51978e-05
63,6220102,7120302,0.0008294243
64,8120104,7120302,0.0004503832
65,3220105,7120302,0.0003672171
66,4220201,7120302,0.0003225171
67,13220201,7120302,0.000569953
68,1230111,7120302,0.0008586183
69,12420201,7120302,5.53012e-05
70,4220202,7120302,0.0001063343
71,11120103,7120302,5.51563e-05
72,5220203,7120302,0.0002462178
73,11120201,7120302,7.91409e-05
74,12320103,7120302,0.000394953
75,1130143,7120302,0.0005887446
76,8120101,7120302,0.0002472477
77,6120103,7120302,0.0002566926
78,12120204,7120302,0.0002639455
79,9220103,7120302,0.0003612576
80,7320402,7120302,0.0020034708
81,8320203,7120302,4.10358e-05
82,5320102,7120302,3.4863e-05
83,5120301,7120302,7.01152e-05
84,1130134,7120302,0.0005636919
85,2120103,7120302,0.0002038252
86,9120402,7120302,0.0008102886
87,9120204,7120302,0.0006330555
88,1130126,7120302,0.0005654652
89,14320201,7120302,0.000110948
90,8220102,7120302,7.29976e-05
91,7230122,7120302,0.0031623045
92,6120301,7120302,0.0003871657
93,1230126,7120302,0.000885089
94,7120201,7120302,0.0021237349
95,1130121,7120302,0.0007702209
96,5120202,7120302,4.48065e-05
97,1430112,7120302,0.0005659216
98,1230121,7120302,0.0005306701
99,1130113,7120302,0.0013014411
100,10220304,7120302,0.0001764424
101,4320102,7120302,0.0002258733
102,5220301,7120302,0.0012382225
103,8320301,7120302,0.000400624
104,8320403,7120302,0.0001400823
105,7320405,7120302,0.0005845996
106,1330112,7120302,0.0033463134
107,7320401,7120302,0.0008417306
108,1130125,7120302,0.0005438375
109,1230131,7120302,0.0013667845
110,10220104,7120302,0.0001638028
111,4320103,7120302,4.15451e-05
112,2120301,7120302,0.0002871792
113,10120302,7120302,0.0001036408
114,6320204,7120302,0.0011414398
115,8320302,7120302,6.49551e-05
116,9320201,7120302,5.12847e-05
117,7120302,7120302,0.694285979
118,8120204,7120302,0.0002388681
119,8120105,7120302,0.0001522959
120,3120302,7120302,0.0002472789
121,1130115,7120302,0.0007835345
122,1130131,7120302,0.0006828257
123,7220201,7120302,0.0009057257
124,14120105,7120302,0.0004946985
125,4220103,7120302,1.79247e-05
126,5220201,7120302,0.0002531041
127,14120102,7120302,0.0006561853
128,2320103,7120302,0.0001999429
129,7220302,7120302,0.0008993434
130,8220203,7120302,8.85129e-05
131,13120101,7120302,0.0002263368
132,12220101,7120302,0.0004661416
133,7320102,7120302,0.0006672897
134,5220302,7120302,0.0001863749
135,2320201,7120302,0.0005917618
136,1320101,7120302,0.0136200754
137,8120304,7120302,6.57066e-05
138,14220301,7120302,0.0001966327
139,6220301,7120302,0.0004406528
140,7220303,7120302,0.0044686992
141,13120201,7120302,0.0001347084
142,14320105,7120302,0.0004304789
143,4220101,7120302,8.42418e-05
144,10220103,7120302,0.0001598852
145,1130114,7120302,0.0013127823
146,1320103,7120302,0.000992919
147,6220302,7120302,0.0004251125
148,10320101,7120302,2.66457e-05
149,3220201,7120302,6.56459e-05
150,12420202,7120302,0.0005029349
151,1130122,7120302,0.0006870444
152,12420101,7120302,1.44841e-05
153,8220101,7120302,2.83608e-05
154,4220301,7120302,4.70808e-05
155,7230121,7120302,0.0014481544
156,1230112,7120302,0.0007414206
157,1230132,7120302,0.0011667814
158,11120102,7120302,0.0004454043
159,3320102,7120302,2.23435e-05
160,12320201,7120302,0.0001461182
161,9220202,7120302,0.0120315401
162,8220404,7120302,9.05772e-05
163,10320204,7120302,6.84937e-05
164,5420104,7120302,0.0003067145
165,1130132,7120302,0.0006870974
166,6220205,7120302,0.0002179335
167,3320204,7120302,0.0017453115
168,2120402,7120302,0.0006068453
169,7320101,7120302,0.0003172727
170,4220102,7120302,0.000149784
171,12120203,7120302,0.0001969759
172,9120202,7120302,0.0009612744
173,13120202,7120302,0.0002215674
174,11220201,7120302,2.9171e-05
175,1130112,7120302,0.0011130092
176,12220204,7120302,0.0002110233
177,4220402,7120302,8.19733e-05
178,12320301,7120302,2.64945e-05
179,5120302,7120302,7.35829e-05
180,4220401,7120302,8.7431e-05
181,3120103,7120302,6.4739e-05
182,12420104,7120302,0.001446357
183,14320101,7120302,0.0004660621
184,12320303,7120302,3.6825e-05
185,13320101,7120302,4.7921e-05
186,3120204,7120302,0.0019100913
187,2120104,7120302,0.0001322227
188,13220101,7120302,8.55352e-05
189,14120201,7120302,4.7824e-05
190,7120202,7120302,0.0032932427
191,1230135,7120302,0.0017906704
192,7320302,7120302,4.99167e-05
193,5120103,7120302,2.02344e-05
194,8320104,7120302,0.0004564758
195,1430114,7120302,0.0005682274
196,4120202,7120302,0.0001159167
197,1430111,7120302,0.0005733297
198,6120302,7120302,0.0003265914
199,2120401,7120302,0.0002744092
200,5220202,7120302,6.20559e-05
201,14220303,7120302,8.30928e-05
202,3320201,7120302,0.0003106802
203,10120203,7120302,9.25863e-05
204,9320101,7120302,0.0002534687
205,9120203,7120302,0.0018320031
206,6120202,7120302,7.56643e-05
207,8220301,7120302,0.0001283061
208,1430113,7120302,0.0006164625
209,10220301,7120302,0.0003347412
210,7220102,7120302,0.0140819433
211,13320202,7120302,3.65305e-05
212,14120203,7120302,7.5274e-05
213,12320101,7120302,0.0001276803
214,5220101,7120302,0.0001149865
215,9120302,7120302,0.0004657546
216,7120203,7120302,0.0028712899
217,14320102,7120302,0.0003830573
218,8220103,7120302,0.0001461975
219,9120303,7120302,0.0001836165
220,7220301,7120302,0.0006575408
221,6220204,7120302,0.0003545522
222,1230113,7120302,0.001118354
223,12220102,7120302,0.0007050995
224,11220202,7120302,2.28253e-05
225,11220102,7120302,4.58775e-05
226,3120203,7120302,0.0002670235
227,9120301,7120302,0.0006082831
228,3320202,7120302,0.0001675029
229,12120101,7120302,0.000156915
230,8220403,7120302,3.00806e-05
231,9320203,7120302,0.0001176137
232,6320101,7120302,0.0002462767
233,7320103,7120302,0.0006809694
234,7120102,7120302,0.0018287005
235,7220202,7120302,0.0032310643
236,3220205,7120302,6.0465e-05
237,8320303,7120302,0.0001807803
238,6220206,7120302,0.0001480414
239,4320101,7120302,0.0001264089
240,7220101,7120302,0.0055244201
241,6320102,7120302,9.10615e-05
242,11120203,7120302,6.35584e-05
243,10120102,7120302,3.40442e-05
244,7320201,7120302,0.0001036241
245,2120204,7120302,7.94662e-05
246,14220104,7120302,0.0003050997
247,8120102,7120302,0.0001896447
248,9120103,7120302,0.0002883816
249,10120104,7120302,0.0001513166
250,3320302,7120302,6.26186e-05
251,9220303,7120302,0.000490561
252,9220302,7120302,0.0005504943
253,8320101,7120302,0.0001200106
254,3320105,7120302,2.30218e-05
255,8220302,7120302,1.617e-05
256,14120101,7120302,0.0002617068
257,11320102,7120302,3.26e-05
258,3120102,7120302,5.13158e-05
259,10120202,7120302,0.0005969192
260,1230123,7120302,0.0007007025
261,8120305,7120302,9.30603e-05
262,8220401,7120302,3.84731e-05
263,1230122,7120302,0.0008799826
264,8120107,7120302,5.98982e-05
265,3120201,7120302,0.000363157
266,9320202,7120302,0.0009200316
267,6120303,7120302,0.0011583536
268,2120201,7120302,0.000203204
269,12420102,7120302,7.41937e-05
270,14220202,7120302,6.42831e-05
271,6220202,7120302,0.0008455085
272,6320201,7120302,0.0001672327
273,6320104,7120302,0.0001196788
274,1230125,7120302,0.0004856282
275,14220101,7120302,0.0001154069
276,2120403,7120302,0.0001047455
277,7220204,7120302,0.0004846377
278,1330113,7120302,0.001805487
279,10320303,7120302,0.000105933
280,8220104,7120302,3.41759e-05
281,4220403,7120302,7.1049e-05
282,10120301,7120302,0.0002115295
283,8320103,7120302,4.80567e-05
284,8320201,7120302,2.80397e-05
285,12120102,7120302,0.0002976235
286,3120304,7120302,0.0001860607
287,8320202,7120302,0.0003306437
288,3220103,7120302,0.0001707057
289,5320103,7120302,3.63675e-05
290,14120302,7120302,0.0001141465
291,7320304,7120302,0.00047387
292,2120203,7120302,0.0001479556
293,6220304,7120302,0.0004210114
294,3220204,7120302,0.000589351
295,4120102,7120302,7.7417e-05
296,11120202,7120302,0.0001015161
297,5420202,7120302,0.0001696095
298,12220202,7120302,0.0002052219
299,5120303,7120302,9.46953e-05
300,8220405,7120302,1.97013e-05
301,3220203,7120302,0.0001493213
302,5320204,7120302,5.42717e-05
303,5420103,7120302,3.22824e-05
304,8120202,7120302,0.0001771995
305,8320402,7120302,0.0008164418
306,5320401,7120302,6.765e-06
307,14220103,7120302,3.00384e-05
308,3120202,7120302,0.0002321104
309,11220103,7120302,0.0001102806
310,14120202,7120302,0.0003308676
311,14220201,7120302,0.0005213051
312,7320403,7120302,0.0002782009
313,13120102,7120302,0.0003353924
314,5420102,7120302,8.19148e-05
315,5120201,7120302,0.0003378255
316,5320303,7120302,7.42431e-05
317,13320201,7120302,0.0003942175
318,8120303,7120302,0.0002194007
319,10220203,7120302,5.26218e-05
320,2220202,7120302,0.000379011
321,6220203,7120302,9.24593e-05
322,8220201,7120302,0.0003128911
323,2120302,7120302,9.44524e-05
324,8320204,7120302,2.20153e-05
325,1330111,7120302,0.0022314005
326,6320203,7120302,0.0001716122
327,2120303,7120302,5.62856e-05
328,1130144,7120302,0.0005626017
329,6220303,7120302,0.0002758323
330,2320101,7120302,6.7958e-05
331,7120101,7120302,0.0013191597
332,13120103,7120302,0.0003546038
333,13320203,7120302,0.0006149065
334,9220105,7120302,0.0001496169
335,2120202,7120302,0.0001050079
336,9220101,7120302,0.0003392636
337,7320301,7120302,0.000710029
338,8320401,7120302,0.0001901549
339,3220106,7120302,0.0001027411
340,5420203,7120302,0.0010458173
341,10220201,7120302,5.27377e-05
342,9120104,7120302,0.0008831587
343,2120304,7120302,0.0001882146
344,13320102,7120302,0.000137874
345,14320302,7120302,0.0001332879
346,10120101,7120302,9.94609e-05
347,12120201,7120302,0.0002667698
348,14320303,7120302,0.0001011432
349,8120103,7120302,5.87061e-05
350,5220303,7120302,7.37672e-05
351,5120102,7120302,0.0001128425
352,9120403,7120302,0.0020125522
353,14120103,7120302,0.0001076332
354,10220101,7120302,0.0001001744
355,9120401,7120302,0.0017368336
356,12220203,7120302,0.0001005637
357,8220402,7120302,0.0006836341
358,11220101,7120302,1.84327e-05
359,5420204,7120302,3.82217e-05
360,10120201,7120302,0.0001036536
361,8320102,7120302,0.0003541753
362,11120101,7120302,0.0001883733
363,10220102,7120302,7.07786e-05
364,6320103,7120302,8.82023e-05
365,10120204,7120302,0.0008292124
366,5320302,7120302,5.57455e-05
367,10320203,7120302,5.17863e-05
368,10320302,7120302,0.0001141411
369,9120201,7120302,0.0007206959
370,9220203,7120302,0.0001927497
371,5320301,7120302,1.90218e-05
372,6320202,7120302,2.04042e-05
373,2220101,7120302,0.0001668959
