loc_i,loc_j,coupling force
7320203,7120302,3.91109e-05
3120301,7120302,0.000257649
9320102,7120302,7.45156e-05
7320404,7120302,0.0003486189
12220201,7120302,0.0001251853
1230114,7120302,0.0006923855
10120103,7120302,2.19354e-05
14320103,7120302,1.87859e-05
14320104,7120302,5.86714e-05
7320202,7120302,0.0001254793
9120102,7120302,0.0002400284
2120102,7120302,0.0001715413
6220103,7120302,0.0001544103
6120201,7120302,0.0002140498
12120202,7120302,4.59125e-05
1130141,7120302,0.0007022692
14220203,7120302,4.15311e-05
10220202,7120302,0.0004774497
5220102,7120302,0.0001446181
7230111,7120302,0.0015692212
12320202,7120302,0.0002011024
4120101,7120302,0.0003567033
7220203,7120302,0.0005952692
3120303,7120302,0.0001819539
12120103,7120302,0.000225629
10220302,7120302,1.46917e-05
2320102,7120302,1.50723e-05
6220101,7120302,0.0002524276
3320205,7120302,0.0003142105
8120205,7120302,0.0001939739
1130124,7120302,0.0011009196
1130123,7120302,0.0005830648
1230134,7120302,0.0009023629
1430115,7120302,0.0005030618
1130142,7120302,0.0006301533
4120201,7120302,7.58668e-05
7120301,7120302,0.0029287036
11320103,7120302,0.0001536508
1230133,7120302,0.0009042785
5320202,7120302,5.29572e-05
1320102,7120302,0.0011088352
8320304,7120302,5.01178e-05
6120203,7120302,0.0002372242
1130111,7120302,0.0014696394
1230124,7120302,0.000844171
14120301,7120302,0.000203252
5320101,7120302,9.73836e-05
7120303,7120302,0.0121019853
1130133,7120302,0.0005476123
9220104,7120302,0.0003780242
4120203,7120302,9.59514e-05
3320101,7120302,0.0001854141
9220304,7120302,0.0010520755
1230127,7120302,0.0015731757
6220102,7120302,0.0004068029
8120104,7120302,0.0004511736
3220105,7120302,0.0001984258
4220201,7120302,0.0003860029
13220201,7120302,0.0003226047
1230111,7120302,0.0006791952
4220202,7120302,4.69423e-05
11120103,7120302,2.71204e-05
5220203,7120302,7.99265e-05
11120201,7120302,7.55506e-05
12320103,7120302,0.0002296319
1130143,7120302,0.000541082
8120101,7120302,0.0004291343
6120103,7120302,0.0001540239
12120204,7120302,4.33852e-05
9220103,7120302,7.76361e-05
7320402,7120302,0.0015518637
8320203,7120302,5.59848e-05
5120301,7120302,2.21075e-05
1130134,7120302,0.0005581677
2120103,7120302,0.000178715
9120402,7120302,0.0004040562
9120204,7120302,0.000219657
1130126,7120302,0.0005663811
14320201,7120302,6.33941e-05
8220102,7120302,6.58241e-05
7230122,7120302,0.0025471794
6120301,7120302,0.0002514382
1230126,7120302,0.0006738954
7120201,7120302,0.0019583758
1130121,7120302,0.0008187864
5120202,7120302,1.52989e-05
1430112,7120302,0.000567095
1230121,7120302,0.0005226026
1130113,7120302,0.0014461132
10220304,7120302,9.64555e-05
4320102,7120302,9.87245e-05
5220301,7120302,0.0003143295
8320301,7120302,0.0002993776
8320403,7120302,0.0001114633
7320405,7120302,0.000315035
1330112,7120302,0.0030300577
7320401,7120302,0.0007588596
1130125,7120302,0.0004044881
1230131,7120302,0.0010243964
10220104,7120302,4.03718e-05
4320103,7120302,2.65081e-05
2120301,7120302,1.73756e-05
6320204,7120302,0.0012425807
8320302,7120302,8.12183e-05
9320201,7120302,2.00248e-05
7120302,7120302,0.767875324
8120204,7120302,0.0002881227
8120105,7120302,6.09623e-05
3120302,7120302,0.0004112621
1130115,7120302,0.0007199022
1130131,7120302,0.000643611
7220201,7120302,0.0006214292
14120105,7120302,0.0002521139
4220103,7120302,1.15759e-05
5220201,7120302,0.0001010509
14120102,7120302,0.0006070609
2320103,7120302,0.0001063135
7220302,7120302,0.0006660417
8220203,7120302,3.84264e-05
13120101,7120302,0.0001175383
12220101,7120302,0.0003106503
7320102,7120302,0.0003887285
5220302,7120302,5.02027e-05
2320201,7120302,0.0001707785
1320101,7120302,0.0123487592
8120304,7120302,1.41119e-05
14220301,7120302,0.000111584
6220301,7120302,0.0002133163
7220303,7120302,0.0037833392
14320105,7120302,0.0002996125
4220101,7120302,7.20436e-05
10220103,7120302,3.90812e-05
1130114,7120302,0.0017365738
1320103,7120302,0.0006730884
6220302,7120302,0.000193208
3220201,7120302,0.0003184635
12420202,7120302,0.0001283234
1130122,7120302,0.0006037205
12420101,7120302,9.56306e-05
4220301,7120302,9.53621e-05
7230121,7120302,0.0014224591
1230112,7120302,0.0005649017
1230132,7120302,0.0009333037
11120102,7120302,0.0002506102
12320201,7120302,3.78649e-05
9220202,7120302,0.0137050244
8220404,7120302,4.25531e-05
10320204,7120302,4.05203e-05
5420104,7120302,6.68598e-05
1130132,7120302,0.0005849408
6220205,7120302,3.94737e-05
3320204,7120302,0.0016775508
2120402,7120302,0.0004759209
7320101,7120302,0.0001574012
4220102,7120302,0.0001102204
12120203,7120302,0.0001838989
9120202,7120302,0.0003353819
13120202,7120302,5.7468e-05
11220201,7120302,1.86947e-05
1130112,7120302,0.0015228911
12220204,7120302,9.07642e-05
4220402,7120302,7.46617e-05
5120302,7120302,3.46777e-05
4220401,7120302,0.0001170615
12420104,7120302,0.0003348331
14320101,7120302,0.0001753984
3120204,7120302,0.0003310601
13220101,7120302,3.1504e-05
7120202,7120302,0.001400237
1230135,7120302,0.0012568728
7320302,7120302,9.05924e-05
8320104,7120302,0.0004277481
1430114,7120302,0.000533124
4120202,7120302,8.75646e-05
1430111,7120302,0.000558323
6120302,7120302,0.0001259812
2120401,7120302,0.000165384
14220303,7120302,2.29983e-05
3320201,7120302,0.000379867
10120203,7120302,2.41876e-05
9320101,7120302,0.0002895243
9120203,7120302,0.0016931993
6120202,7120302,4.59934e-05
8220301,7120302,6.33401e-05
1430113,7120302,0.0005043835
10220301,7120302,0.000220017
7220102,7120302,0.0107009821
13320202,7120302,1.55272e-05
14120203,7120302,9.1213e-06
12320101,7120302,8.75144e-05
5220101,7120302,4.55681e-05
9120302,7120302,0.0001305744
7120203,7120302,0.0013642957
14320102,7120302,0.0003401307
8220103,7120302,0.0003067702
9120303,7120302,4.59137e-05
7220301,7120302,0.0005138225
6220204,7120302,0.0002008401
1230113,7120302,0.0008401852
12220102,7120302,0.000107277
11220202,7120302,9.1321e-06
11220102,7120302,3.09739e-05
3120203,7120302,0.000436098
9120301,7120302,0.0003238882
3320202,7120302,0.0001305526
12120101,7120302,7.35145e-05
9320203,7120302,0.0001725193
6320101,7120302,0.0003793324
7320103,7120302,0.000496735
7120102,7120302,0.0016375616
7220202,7120302,0.0010318112
8320303,7120302,0.0001984719
6220206,7120302,5.53426e-05
4320101,7120302,0.0001038676
7220101,7120302,0.0057239023
11120203,7120302,5.45147e-05
7320201,7120302,0.0001809804
2120204,7120302,1.00863e-05
14220104,7120302,0.0002726749
8120102,7120302,0.0002589658
9120103,7120302,0.0002327648
10120104,7120302,4.16043e-05
3320302,7120302,2.79376e-05
9220303,7120302,0.0001925074
9220302,7120302,0.0001562963
8320101,7120302,4.5544e-05
14120101,7120302,0.0001546155
11320102,7120302,6.99225e-05
10120202,7120302,0.0003961442
1230123,7120302,0.000654785
8120305,7120302,6.73519e-05
8220401,7120302,1.47312e-05
1230122,7120302,0.0007305244
3120201,7120302,0.0004797186
9320202,7120302,0.000366294
6120303,7120302,0.0006883158
2120201,7120302,0.0001523995
12420102,7120302,3.62312e-05
14220202,7120302,5.20197e-05
6220202,7120302,0.0003620693
6320201,7120302,0.0001566585
6320104,7120302,5.03753e-05
1230125,7120302,0.0004290759
14220101,7120302,2.2605e-05
2120403,7120302,6.9325e-06
7220204,7120302,0.0001876776
1330113,7120302,0.0016695038
10320303,7120302,2.90229e-05
8220104,7120302,1.67351e-05
4220403,7120302,6.28299e-05
10120301,7120302,8.88713e-05
8320103,7120302,1.70394e-05
8320201,7120302,1.76235e-05
12120102,7120302,0.000145007
3120304,7120302,6.15404e-05
8320202,7120302,0.0001781198
3220103,7120302,6.71411e-05
5320103,7120302,2.41888e-05
14120302,7120302,0.0001034085
7320304,7120302,0.0004155565
2120203,7120302,2.56338e-05
6220304,7120302,0.0002250084
3220204,7120302,0.0006091505
4120102,7120302,4.00284e-05
11120202,7120302,4.56523e-05
5420202,7120302,0.0001775641
12220202,7120302,3.19387e-05
5120303,7120302,5.71325e-05
3220203,7120302,0.0001167537
8120202,7120302,5.56545e-05
8320402,7120302,0.0003678519
3120202,7120302,0.0001799075
11220103,7120302,0.0001035117
14120202,7120302,0.0001574183
14220201,7120302,0.000723871
7320403,7120302,0.000194718
13120102,7120302,0.0002212145
5420102,7120302,2.85853e-05
5120201,7120302,0.0001785829
5320303,7120302,2.72153e-05
13320201,7120302,0.0002420057
8120303,7120302,0.0002439163
2220202,7120302,0.000223478
6220203,7120302,0.0001326195
8220201,7120302,0.000129304
1330111,7120302,0.0016832049
6320203,7120302,0.0001113324
2120303,7120302,1.60126e-05
1130144,7120302,0.0004343629
6220303,7120302,1.38152e-05
2320101,7120302,5.01407e-05
7120101,7120302,0.000344509
13120103,7120302,7.91077e-05
13320203,7120302,0.0002966754
9220101,7120302,6.00974e-05
7320301,7120302,0.0006575903
8320401,7120302,5.84741e-05
3220106,7120302,0.0001064018
5420203,7120302,0.00010711
9120104,7120302,0.0003710993
2120304,7120302,0.0001170923
13320102,7120302,3.32845e-05
14320302,7120302,2.56762e-05
10120101,7120302,7.18985e-05
12120201,7120302,5.25272e-05
14320303,7120302,5.27748e-05
5220303,7120302,1.08239e-05
5120102,7120302,4.3448e-05
9120403,7120302,0.0009535742
14120103,7120302,3.63349e-05
10220101,7120302,4.63231e-05
9120401,7120302,0.0010624405
12220203,7120302,6.65321e-05
8220402,7120302,0.0002491663
11220101,7120302,2.1292e-06
5420204,7120302,1.57676e-05
10120201,7120302,1.43037e-05
8320102,7120302,7.28213e-05
11120101,7120302,0.0002687994
10120204,7120302,0.000890751
10320203,7120302,5.4213e-05
10320302,7120302,0.0001393024
9120201,7120302,0.0004752673
9220203,7120302,7.13012e-05
2220101,7120302,7.48171e-05
14320301,7120302,0.0001099626
4220302,7120302,2.17063e-05
3120101,7120302,0.0001509947
9220201,7120302,9.10882e-05
2320202,7120302,0.0010955302
7320203,4120203,0.0016948048
3120301,4120203,0.0009518697
9320102,4120203,0.000809027
7320404,4120203,0.0013301153
12220201,4120203,0.0009421842
1230114,4120203,0.0007576074
10120103,4120203,0.0018535376
14320103,4120203,0.000723256
14320104,4120203,0.0007253914
7320202,4120203,0.0010177762
9120102,4120203,0.0007200852
2120102,4120203,0.0006099246
6220103,4120203,0.0008260953
6120201,4120203,0.0005258237
12120202,4120203,0.0002601709
1130141,4120203,0.0005938487
14220203,4120203,0.0007706329
10220202,4120203,0.0008447187
5220102,4120203,0.0002040873
7230111,4120203,0.0011868764
12320202,4120203,0.0002376665
4120101,4120203,0.0861105231
7220203,4120203,0.0008563521
3120303,4120203,0.0008107311
12120103,4120203,0.0002966932
10220302,4120203,0.0003452557
2320102,4120203,0.0002260841
6220101,4120203,0.0016644448
3320205,4120203,0.0011640072
8120205,4120203,0.0001939739
1130124,4120203,0.001189184
1130123,4120203,0.0006957853
1230134,4120203,0.0013426286
1430115,4120203,0.0009672507
1130142,4120203,0.000722398
4120201,4120203,0.0393229489
7120301,4120203,0.0005280952
11320103,4120203,0.0013181623
1230133,4120203,0.0008112187
5320202,4120203,0.0003795267
1320102,4120203,0.0010714145
8320304,4120203,0.0011226382
6120203,4120203,0.0010226997
1130111,4120203,0.0014696394
1230124,4120203,0.0011713321
14120301,4120203,0.0005173688
5320101,4120203,6.49224e-05
7120303,4120203,0.0006901687
1130133,4120203,0.0006146927
9220104,4120203,0.0002672898
4120203,4120203,0.8479414555
3320101,4120203,0.000144211
9220304,4120203,0.0002619091
1230127,4120203,0.0009109972
6220102,4120203,0.0007264338
8120104,4120203,0.0019306032
3220105,4120203,0.0006173248
4220201,4120203,0.003740892
1230111,4120203,0.0009514097
4220202,4120203,0.0026842487
11120103,4120203,0.0017455707
5220203,4120203,0.0004395956
11120201,4120203,0.0012674271
12320103,4120203,0.000153088
1130143,4120203,0.0006457193
8120101,4120203,0.002964928
6120103,4120203,9.10141e-05
12120204,4120203,0.0005206224
9220103,4120203,0.0003157203
7320402,4120203,0.0008187747
8320203,4120203,0.0065712126
5120301,4120203,7.86046e-05
1130134,4120203,0.0006083835
2120103,4120203,2.0621e-05
9120402,4120203,0.0004980228
9120204,4120203,0.0003583877
1130126,4120203,0.0007222424
14320201,4120203,0.0032331002
8220102,4120203,0.0010400211
7230122,4120203,0.0009092945
6120301,4120203,0.0009554653
1230126,4120203,0.0008688883
7120201,4120203,0.0013629856
1130121,4120203,0.0006945261
1430112,4120203,0.0010324654
1230121,4120203,0.0007531625
1130113,4120203,0.0009794906
