loc_i,loc_j,coupling force
9120201,6120103,4.92569e-05
3120301,6120103,1.3932e-05
9320102,6120103,3.11896e-05
5120303,6120103,2.3885e-06
12220201,6120103,0.0001974937
1230114,6120103,0.000187642
1130113,6120103,0.0001008741
10120104,6120103,3.42111e-05
8320303,6120103,0.0001118736
7120302,6120103,0.0001181226
6220103,6120103,0.0001087624
1130142,6120103,0.000158599
12120202,6120103,8.09708e-05
1130141,6120103,9.72428e-05
14220203,6120103,4.18391e-05
9220104,6120103,0.0005747875
1430111,6120103,0.0001931996
6220302,6120103,0.0156954224
12220204,6120103,0.0005761358
5220102,6120103,3.89421e-05
7230111,6120103,1.40332e-05
4120101,6120103,6.65891e-05
3120303,6120103,0.0001074438
1230124,6120103,3.4434e-05
3320301,6120103,0.0003034125
12120103,6120103,0.0005015643
10220302,6120103,1.43468e-05
6220101,6120103,0.0006347813
3320205,6120103,7.7392e-05
1130124,6120103,8.29484e-05
6120102,6120103,0.0264971995
6120301,6120103,0.0007169327
8220404,6120103,1.75629e-05
1430115,6120103,4.71774e-05
2120402,6120103,6.85706e-05
10120203,6120103,5.96773e-05
7120301,6120103,0.0001072892
1230133,6120103,0.0001267274
5320202,6120103,1.72247e-05
6120203,6120103,0.0023494222
2120304,6120103,3.30071e-05
7120303,6120103,7.33491e-05
1130133,6120103,0.0001435377
9220301,6120103,0.0024489656
4120203,6120103,2.68912e-05
3320101,6120103,0.0001980316
1230127,6120103,7.46668e-05
1430113,6120103,2.00351e-05
8220304,6120103,6.26145e-05
6120103,6120103,0.6883286701
8320103,6120103,4.96899e-05
1230111,6120103,0.0002312739
4220202,6120103,2.99299e-05
1130125,6120103,0.0001009788
11120201,6120103,2.16809e-05
1130143,6120103,0.0002994188
8120101,6120103,0.0003080181
12120101,6120103,0.0003941448
6120201,6120103,0.0017598301
9220103,6120103,0.0171297125
8320203,6120103,1.39936e-05
1130134,6120103,4.39897e-05
2120103,6120103,2.08234e-05
9120402,6120103,0.0002212893
6220102,6120103,0.0002725744
1130112,6120103,0.0001024203
7220303,6120103,4.72012e-05
7230122,6120103,2.75116e-05
9120102,6120103,0.0002209642
1130121,6120103,0.0001064859
1430112,6120103,4.04385e-05
1230121,6120103,0.0001134138
4120201,6120103,3.19215e-05
10220304,6120103,2.11911e-05
1320103,6120103,0.0001845456
1230134,6120103,5.07278e-05
1230131,6120103,0.0001291038
1130115,6120103,0.0001224696
8220102,6120103,0.0001005941
6320204,6120103,2.36835e-05
9320201,6120103,0.0003558086
11220101,6120103,1.89095e-05
8120105,6120103,0.0001941731
7220203,6120103,1.04299e-05
14120102,6120103,0.0001971609
6320102,6120103,0.0001729565
8220203,6120103,6.01194e-05
1230122,6120103,9.9306e-05
12220101,6120103,0.0003559775
9220304,6120103,0.0007574761
7120203,6120103,0.000136965
5220302,6120103,1.30073e-05
1320101,6120103,7.68515e-05
13120101,6120103,3.46981e-05
4220101,6120103,2.42497e-05
1130123,6120103,3.15463e-05
1130114,6120103,3.68895e-05
1130144,6120103,0.0002867423
12420101,6120103,0.0004113604
4220402,6120103,1.9891e-06
1230123,6120103,6.30976e-05
9120401,6120103,4.41082e-05
1230125,6120103,9.55117e-05
9220202,6120103,0.0002171605
12420201,6120103,8.77905e-05
1230135,6120103,0.0001532762
5420104,6120103,4.94944e-05
1130132,6120103,5.94652e-05
6220205,6120103,0.0005243565
7230121,6120103,2.11432e-05
3220204,6120103,0.0005301816
7320101,6120103,1.29379e-05
1230132,6120103,0.0001504846
7120201,6120103,0.0003060365
12120203,6120103,1.42385e-05
9120202,6120103,2.67251e-05
4220302,6120103,2.2046e-06
8320201,6120103,0.0003070768
3120103,6120103,0.0001782319
2320103,6120103,2.18128e-05
6220301,6120103,0.0024017174
3120204,6120103,4.97043e-05
1320102,6120103,9.07498e-05
11320102,6120103,6.4183e-06
9220302,6120103,0.0008610362
7120202,6120103,6.92926e-05
4120202,6120103,1.8946e-05
3220201,6120103,0.0001667699
6120302,6120103,0.0003832372
2120401,6120103,3.32277e-05
7320102,6120103,8.2256e-06
6320103,6120103,0.0011504538
1230112,6120103,0.0001107629
7320402,6120103,9.4311e-06
1330112,6120103,7.74157e-05
6120202,6120103,0.0019571274
1130126,6120103,9.6724e-05
9220105,6120103,0.0517183545
8120102,6120103,0.0001398444
12220203,6120103,4.27378e-05
8220402,6120103,0.0015677696
11220102,6120103,1.27062e-05
6320201,6120103,0.0005969086
5220101,6120103,7.35175e-05
7220201,6120103,3.1429e-06
7220301,6120103,0.000260805
3220103,6120103,2.19221e-05
9120103,6120103,0.0001683573
9120303,6120103,7.34032e-05
1230113,6120103,0.0001186308
11220202,6120103,3.5788e-06
9120301,6120103,0.0004803827
6320202,6120103,0.0002498394
6320101,6120103,0.0017173748
12320303,6120103,6.40178e-05
7120102,6120103,3.82753e-05
12320302,6120103,3.37456e-05
11120203,6120103,3.387e-05
3220202,6120103,0.0012808783
6220206,6120103,0.0009007136
4320101,6120103,5.79405e-05
6220203,6120103,0.000520181
10220102,6120103,0.0001876958
8220403,6120103,0.0001096972
1130131,6120103,3.39318e-05
1130122,6120103,0.0001135935
4220201,6120103,4.773e-06
1430114,6120103,0.0001239277
7220204,6120103,5.23793e-05
14220104,6120103,0.0001343142
9220303,6120103,0.0110487176
3120101,6120103,6.18368e-05
12220102,6120103,3.52696e-05
1330113,6120103,2.86746e-05
1230126,6120103,6.70046e-05
3320105,6120103,0.0012607161
8220302,6120103,9.756e-06
12420202,6120103,0.0003016252
10320303,6120103,2.97119e-05
6120303,6120103,0.0005080461
14120101,6120103,1.64667e-05
3320102,6120103,0.0004648719
8320401,6120103,8.16184e-05
6220304,6120103,0.0180318639
3120203,6120103,7.0206e-05
12120204,6120103,0.0004841833
8220401,6120103,0.001138788
9320202,6120103,0.0007760995
3220203,6120103,8.2216e-05
6220204,6120103,0.002038352
3120202,6120103,0.0004434133
8220104,6120103,0.0005856074
14220101,6120103,0.0003195172
9120204,6120103,0.0001542064
10120301,6120103,3.88459e-05
14320103,6120103,0.0002359998
12420102,6120103,0.0004964803
10320203,6120103,1.328e-05
12120102,6120103,5.56352e-05
12320101,6120103,4.53183e-05
4220403,6120103,2.13396e-05
12320103,6120103,0.0001454404
7320304,6120103,2.34577e-05
11120202,6120103,1.06616e-05
12220202,6120103,7.7269e-05
7320103,6120103,1.32098e-05
6220202,6120103,0.0013387318
8120303,6120103,0.0001200951
2120403,6120103,1.40316e-05
9120302,6120103,8.54778e-05
14220301,6120103,9.67251e-05
8120204,6120103,4.05888e-05
10120202,6120103,4.54256e-05
13320102,6120103,7.27614e-05
7320403,6120103,4.09387e-05
5420101,6120103,5.26549e-05
13320201,6120103,1.63964e-05
8220201,6120103,2.72839e-05
6320203,6120103,0.0005157108
5420103,6120103,5.83584e-05
4320103,6120103,0.0001677537
6220303,6120103,0.0026039729
12320201,6120103,0.000175982
11320103,6120103,2.32565e-05
4320102,6120103,6.51967e-05
3320202,6120103,0.000687543
11220201,6120103,6.51457e-05
11120101,6120103,4.3025e-06
14220103,6120103,0.000294918
7220102,6120103,3.35801e-05
1330111,6120103,1.92672e-05
6320104,6120103,0.0022021919
9220101,6120103,0.0036491142
5120201,6120103,7.0012e-06
5420202,6120103,0.0003178766
9120403,6120103,0.0001941203
2320201,6120103,2.69571e-05
5420204,6120103,3.09571e-05
2120201,6120103,0.0001060675
9120104,6120103,7.91541e-05
8320403,6120103,2.7614e-05
10320302,6120103,1.01501e-05
9220201,6120103,0.0001927752
14220302,6120103,0.0001310444
5120102,6120103,0.0003124024
9120201,9320203,5.79493e-05
3120301,9320203,6.96602e-05
9320102,9320203,0.0004990331
5120303,9320203,9.5542e-06
1230114,9320203,6.54565e-05
1130113,9320203,2.87132e-05
8320303,9320203,2.96136e-05
7120302,9320203,1.28394e-05
6220103,9320203,9.32249e-05
1130142,9320203,6.21087e-05
1130141,9320203,5.10284e-05
9220104,9320203,4.21511e-05
1430111,9320203,3.71016e-05
6220302,9320203,4.31984e-05
12220204,9320203,5.05382e-05
5220102,9320203,9.2405e-06
7230111,9320203,3.60853e-05
4120101,9320203,1.1751e-05
3120303,9320203,0.0005528881
1230124,9320203,0.0002849713
3320301,9320203,0.0001368331
12120103,9320203,1.92909e-05
10220302,9320203,2.3911e-06
6220101,9320203,7.8368e-06
3320205,9320203,0.0001022887
1130124,9320203,0.000115173
6120102,9320203,0.0002485666
6120301,9320203,0.0003231246
8220404,9320203,4.4883e-05
1430115,9320203,0.0002044356
2120402,9320203,2.05712e-05
7120301,9320203,4.71848e-05
1230133,9320203,5.0691e-05
6120203,9320203,1.55248e-05
2120304,9320203,2.47553e-05
7120303,9320203,5.79548e-05
1130133,9320203,8.37654e-05
9220301,9320203,0.0002397589
4120203,9320203,2.5611e-06
3320101,9320203,9.90158e-05
1230127,9320203,1.41261e-05
1430113,9320203,5.86742e-05
6120103,9320203,4.92105e-05
8320103,9320203,0.0001076613
1230111,9320203,3.48587e-05
4220202,9320203,8.5514e-06
1130125,9320203,6.11699e-05
11120201,9320203,1.2753e-06
1130143,9320203,5.75043e-05
8120101,9320203,0.0003080181
12120101,9320203,0.0002789333
6120201,9320203,0.0001268557
9220103,9320203,5.11182e-05
1130134,9320203,7.93727e-05
9120402,9320203,0.000260525
1130112,9320203,2.09679e-05
7220303,9320203,7.31619e-05
7230122,9320203,2.34995e-05
9120102,9320203,0.0005471496
1130121,9320203,6.14764e-05
1430112,9320203,1.60228e-05
1230121,9320203,1.30862e-05
4120201,9320203,0.0002434012
10220304,9320203,4.2382e-06
1320103,9320203,6.15152e-05
1230134,9320203,2.89873e-05
1230131,9320203,4.48129e-05
1130115,9320203,0.0001049739
8220102,9320203,0.0002640596
6320204,9320203,0.0001776262
9320201,9320203,0.009527763
8120105,9320203,0.0003208078
7220203,9320203,0.0002503168
14120102,9320203,1.97161e-05
6320102,9320203,0.0004842783
8220203,9320203,0.0003164176
1230122,9320203,0.0001075815
12220101,9320203,0.0001402335
9220304,9320203,9.07157e-05
7120203,9320203,3.30605e-05
5220302,9320203,8.12958e-05
1320101,9320203,4.69955e-05
13120101,9320203,9.0517e-06
4220101,9320203,3.4642e-06
1130123,9320203,5.58127e-05
1130114,9320203,2.1463e-05
1130144,9320203,8.50507e-05
12420101,9320203,0.0013112113
4220402,9320203,2.58579e-05
1230123,9320203,2.61624e-05
9120401,9320203,0.0006616236
1230125,9320203,4.25326e-05
9220202,9320203,0.0010037641
12420201,9320203,0.000417005
1230135,9320203,0.0001072444
5420104,9320203,0.0001838365
1130132,9320203,8.44023e-05
6220205,9320203,6.1328e-06
7230121,9320203,4.28737e-05
3220204,9320203,0.0396084415
7320101,9320203,5.39078e-05
1230132,9320203,3.80172e-05
7120201,9320203,0.00010625
9120202,9320203,0.0001158088
8320201,9320203,3.50945e-05
3120103,9320203,0.0001188213
2320103,9320203,2.4236e-06
6220301,9320203,3.35435e-05
3120204,9320203,1.24261e-05
1320102,9320203,0.000139021
11320102,9320203,7.70194e-05
9220302,9320203,2.13922e-05
7120202,9320203,7.6992e-06
4120202,9320203,6.3153e-06
3220201,9320203,0.0001667699
6120302,9320203,0.0055281967
2120401,9320203,0.0001882905
6320103,9320203,0.0008095786
1230112,9320203,0.0001028134
1330112,9320203,2.03726e-05
1130126,9320203,4.07259e-05
8120102,9320203,2.38759e-05
8220402,9320203,0.0012578616
11220102,9320203,1.05885e-05
6320201,9320203,0.0006546739
7220201,9320203,8.17155e-05
7220301,9320203,6.16448e-05
3220103,9320203,0.0001534549
9120103,9320203,0.0081021929
9120303,9320203,0.000633103
1230113,9320203,4.0078e-05
9120301,9320203,0.0009803729
6320202,9320203,0.0009993576
6320101,9320203,0.0001756406
7120102,9320203,7.65506e-05
12320302,9320203,6.74912e-05
3220202,9320203,0.0009149131
4320101,9320203,3.01063e-05
1130131,9320203,0.0001184637
1130122,9320203,5.98444e-05
1430114,9320203,3.47313e-05
7220204,9320203,7.8569e-05
9220303,9320203,0.0001071235
12220102,9320203,7.05393e-05
1330113,9320203,7.90725e-05
1230126,9320203,3.73979e-05
3320105,9320203,0.0008825013
12420202,9320203,2.36569e-05
6120303,9320203,0.0001469049
3320102,9320203,0.0003436009
8320401,9320203,5.82988e-05
6220304,9320203,0.0004615751
3120203,9320203,7.0206e-05
8220401,9320203,2.88301e-05
9320202,9320203,0.0121873214
3220203,9320203,0.000578422
6220204,9320203,1.1078e-05
3120202,9320203,6.18716e-05
8220104,9320203,0.0002593404
14220101,9320203,8.8755e-06
9120204,9320203,0.0001028043
10120301,9320203,1.01337e-05
12420102,9320203,0.0012943951
12120102,9320203,0.0005810791
12320103,9320203,5.7035e-06
11120202,9320203,7.1077e-06
12220202,9320203,6.18152e-05
7320103,9320203,0.0012470047
9120302,9320203,0.0005214143
8120204,9320203,1.58826e-05
7320403,9320203,2.04694e-05
5420101,9320203,0.0001579648
8220201,9320203,0.000172798
6320203,9320203,0.0033889564
5420103,9320203,2.91792e-05
4320103,9320203,6.7101e-06
6220303,9320203,6.08721e-05
12320201,9320203,2.34643e-05
11320103,9320203,7.7522e-06
4320102,9320203,0.0001760311
3320202,9320203,0.0005000313
11120101,9320203,4.73277e-05
7220102,9320203,1.67901e-05
1330111,9320203,3.67829e-05
6320104,9320203,0.000665779
9220101,9320203,5.4363e-05
5120201,9320203,3.5006e-06
5420202,9320203,7.94691e-05
9120403,9320203,6.47068e-05
2320201,9320203,5.39142e-05
5420204,9320203,1.54786e-05
2120201,9320203,2.54562e-05
9120104,9320203,0.0114565194
8320403,9320203,1.3807e-05
10320302,9320203,2.53752e-05
7320203,9320203,3.71568e-05
7320404,9320203,3.22018e-05
8320302,9320203,4.03153e-05
7320201,9320203,5.70793e-05
