loc_i,loc_j,coupling force
9120201,6120103,2.84e-05
3120301,6120103,4.4545e-06
6120201,6120103,0.0010815473
5120303,6120103,1.4743e-06
2120403,6120103,7.5461e-06
1230114,6120103,9.53818e-05
14320104,6120103,2.4316e-06
12220101,6120103,0.0003860079
5220303,6120103,2.6721e-06
8220202,6120103,1.30289e-05
6220103,6120103,0.0003637186
9320102,6120103,8.3793e-06
12120202,6120103,3.17026e-05
14220203,6120103,0.0001834729
1430112,6120103,2.07096e-05
5220102,6120103,1.09133e-05
7230111,6120103,2.79568e-05
12220201,6120103,0.0003056088
7120203,6120103,1.2172e-06
3320301,6120103,1.7789e-06
12120103,6120103,0.0002702374
7220303,6120103,4.05814e-05
2320101,6120103,1.2985e-06
8120104,6120103,9.61318e-05
1130123,6120103,6.05758e-05
6120102,6120103,0.0162434016
1230134,6120103,5.49083e-05
8220404,6120103,1.39459e-05
1430115,6120103,3.45882e-05
1130142,6120103,5.0205e-05
2120402,6120103,0.0001182844
12420202,6120103,0.0001864935
7120301,6120103,6.37107e-05
11320103,6120103,0.0001996657
1230133,6120103,5.93011e-05
5320202,6120103,7.77152e-05
1320102,6120103,6.15661e-05
1130113,6120103,9.98495e-05
6120203,6120103,0.0017428285
1230124,6120103,4.38888e-05
1230113,6120103,0.0001348103
1130122,6120103,9.52285e-05
9220301,6120103,0.0019302684
9220104,6120103,0.0002538033
4120203,6120103,3.66296e-05
9220304,6120103,0.0006575339
1430113,6120103,1.91934e-05
8220304,6120103,8.5972e-06
2220202,6120103,2.3636e-06
8320103,6120103,0.000379675
1230111,6120103,0.0001300472
4220202,6120103,7.4957e-06
3320101,6120103,1.05699e-05
8220303,6120103,3.1819e-06
11120201,6120103,1.79865e-05
12320103,6120103,0.0004839008
1130143,6120103,0.0001996722
1230121,6120103,4.327e-05
4120201,6120103,2.48653e-05
7120303,6120103,1.98389e-05
6120103,6120103,0.6600239688
9120302,6120103,0.0003314021
1130141,6120103,7.43113e-05
1130134,6120103,1.30887e-05
9120402,6120103,0.0001085858
9120204,6120103,4.50603e-05
7230122,6120103,1.22329e-05
1230126,6120103,4.45647e-05
9120102,6120103,3.18925e-05
8220102,6120103,0.0002242326
1130121,6120103,3.8027e-05
7320401,6120103,2.8282e-06
10220304,6120103,4.54922e-05
7120302,6120103,4.15221e-05
8320301,6120103,2.97605e-05
9320202,6120103,0.0001219957
1320103,6120103,4.65238e-05
1230131,6120103,3.32667e-05
1130115,6120103,0.0001300839
6320103,6120103,5.21315e-05
6320204,6120103,5.4773e-06
7220202,6120103,3.932e-06
9220103,6120103,0.014167244
11220101,6120103,1.89882e-05
3120303,6120103,0.0002556358
3120302,6120103,1.1088e-06
7220203,6120103,3.64231e-05
7120101,6120103,3.3458e-06
9220303,6120103,0.0034291671
8320402,6120103,2.00728e-05
7220302,6120103,2.5637e-06
8220203,6120103,4.94209e-05
13120101,6120103,8.71633e-05
5220302,6120103,0.0002336244
7320103,6120103,4.07211e-05
1320101,6120103,5.2228e-05
6220101,6120103,0.0006609157
3320205,6120103,4.43518e-05
14320105,6120103,3.8561e-06
12220204,6120103,0.0002184168
2120202,6120103,1.6758e-06
11120203,6120103,2.0575e-06
5420104,6120103,0.0003419838
7230121,6120103,2.67143e-05
7320403,6120103,1.80265e-05
1130133,6120103,9.08661e-05
1230132,6120103,0.0001669955
1230123,6120103,7.89163e-05
3320102,6120103,1.80023e-05
9220202,6120103,0.0006304857
1130132,6120103,1.94044e-05
1130124,6120103,4.37517e-05
3320204,6120103,6.23986e-05
7320402,6120103,2.7568e-06
