loc_i,loc_j,coupling force
7320203,7120302,0.0001305927
3120301,7120302,0.0003136636
6120201,7120302,0.000589337
7320404,7120302,0.0011832407
2120204,7120302,0.0001008689
6220101,7120302,0.0009572389
1230114,7120302,0.0009860442
12120103,7120302,0.0005705248
14320103,7120302,0.0001183673
14320104,7120302,6.06546e-05
8120204,7120302,0.0004410377
9120102,7120302,0.0004227866
11320101,7120302,5.766e-06
5220303,7120302,1.92086e-05
8220202,7120302,1.7345e-05
7120302,7120302,0.6786225899
6220103,7120302,0.0004881256
9320102,7120302,5.81085e-05
1130142,7120302,0.0009507872
12120202,7120302,0.0001519984
14320101,7120302,5.13482e-05
3320101,7120302,0.0002184904
14220203,7120302,0.0001271934
9220104,7120302,0.0008164662
1430111,7120302,0.0007210984
10220202,7120302,0.002937012
1230111,7120302,0.000996453
7230111,7120302,0.0016386396
7220203,7120302,0.0015485109
3120303,7120302,0.0004310809
2120203,7120302,7.73289e-05
3320301,7120302,2.15179e-05
2320102,7120302,6.0847e-05
3320205,7120302,0.0003979542
8120205,7120302,0.0009875036
1130124,7120302,0.0011279442
5120202,7120302,6.60704e-05
6120102,7120302,0.0007430864
6320201,7120302,0.0007502183
1430115,7120302,0.0006805087
3220203,7120302,0.0001960291
7120301,7120302,0.0049938213
11320103,7120302,0.0002122271
1230133,7120302,0.0015067723
5320202,7120302,7.12247e-05
1320102,7120302,0.0016444024
8320304,7120302,4.88467e-05
6120203,7120302,0.0007787903
3120304,7120302,0.0001068635
3320203,7120302,1.02129e-05
8320103,7120302,0.000210418
1230124,7120302,0.0014096527
8220301,7120302,3.45697e-05
7120303,7120302,0.0176749677
1130133,7120302,0.0006668602
9220301,7120302,0.0001509384
4120203,7120302,0.0002343491
7320102,7120302,0.0005654395
1230127,7120302,0.0017809662
14320201,7120302,4.005e-05
10220303,7120302,2.9025e-05
8220304,7120302,7.90598e-05
8120104,7120302,2.07708e-05
10120301,7120302,0.0003054316
12420201,7120302,0.0012624219
8220103,7120302,0.0002123146
4220202,7120302,0.0002908511
6220205,7120302,0.0002622299
11120103,7120302,0.0001340544
8220303,7120302,2.7945e-05
5220203,7120302,4.31375e-05
11120201,7120302,0.000169912
8220405,7120302,2.86313e-05
8320101,7120302,8.88265e-05
4120201,7120302,0.0007091494
12120101,7120302,0.000210742
6320102,7120302,0.0002159925
6120103,7120302,0.000578486
9220103,7120302,0.0005375043
8120107,7120302,5.62297e-05
11120203,7120302,0.0001827943
5320102,7120302,4.24926e-05
1230123,7120302,0.0007361851
5120301,7120302,0.0002051962
1130134,7120302,0.0007961558
9120402,7120302,0.0009792466
9120204,7120302,0.000849707
1130126,7120302,0.0006183293
1230112,7120302,0.0008845765
10220301,7120302,0.0012988848
5220102,7120302,0.0004133125
7230122,7120302,0.0034252918
6120301,7120302,0.0005688661
8220403,7120302,0.0002046815
13120102,7120302,0.0004115988
8220102,7120302,2.73128e-05
1130121,7120302,0.0009841137
1430112,7120302,0.0006575764
1230121,7120302,0.0007299559
7320401,7120302,0.0010745576
1130141,7120302,0.000840855
1130144,7120302,0.0006435615
4320102,7120302,7.16654e-05
5220301,7120302,0.0001237939
8320301,7120302,0.0002812836
13220101,7120302,9.57411e-05
7320405,7120302,0.0012738808
1320103,7120302,0.0009961339
1230134,7120302,0.0009747126
1230131,7120302,0.0016858042
10220104,7120302,0.0005691235
7230121,7120302,0.0017880405
6320103,7120302,5.61798e-05
6320204,7120302,0.0001124456
7320302,7120302,4.90939e-05
8320302,7120302,8.20206e-05
9320201,7120302,7.34315e-05
8120105,7120302,0.0001064365
5220201,7120302,0.0002772446
1130115,7120302,0.0011413623
10120104,7120302,0.0003196768
4220103,7120302,5.52319e-05
9220303,7120302,0.0003182922
1130143,7120302,0.0008661292
14120102,7120302,4.03791e-05
8320402,7120302,0.0003354083
